Bait_full_name (and modifications, batch id)	Bait	Prey	Interaction_type	log2FC	pvalue	log2FC(noR_for_direct)	pvalue(noR_for_direct)	log2FC(R_for_direct)	pvalue(R_for_direct)	in_CORUM	CORUM_complex	in_Mentha	Mentha_score	in_HI	in_HIPPIE	HIPPIE_score	in_recY2H	recY2H_score	PPI_support	Life_cycle_step	bait_eclipped	prey_eclipped	Bait_targets_cnt	Prey_targets_cnt	shared_targets	Bait_main_location	Prey_main_location	Bait_main_location(nucl/cyto)	Prey_main_location(nucl/cyto)	Prey_is_RBP	Prey_HydRa_score	Prey_PSP_PScore	Bait_Disgenet_disease_#1	Bait_Disgenet_disease_#2	Prey_Disgenet_disease_#1	Prey_Disgenet_disease_#2	Prey_SAFE_localization	Prey_MMF_localization	Bait_SAFE_localization	Bait_MMF_localization	Prey_NMF_localization_2018
RPL23A	RPL23A	RPLP1	RNA mediated	1.82131803967255	0.0175707428260221	1.82131803967255	0.0175707428260221	1.82131803967255	0.0175707428260221	True	Ribosome, cytoplasmic,60S ribosomal subunit, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.49	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.997555166181886		Malignant neoplasm of breast	Parkinson Disease	Malignant tumor of colon	Neuroectodermal Tumor, Melanotic			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPLP2	RNA mediated	2.28875643685606	0.0051099390227571	2.28875643685606	0.0051099390227571	2.28875643685606	0.0051099390227571	True	Ribosome, cytoplasmic,60S ribosomal subunit, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.49	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Mitochondria	nucleus&cytoplasm	cytoplasm	1.0	0.9954826114683004		Malignant neoplasm of breast	Parkinson Disease	Malignant neoplasm of breast	Breast Carcinoma	-	actin cytoskeleton, cytosol	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS11	Direct	2.04726872928077	0.0042707995614842	1.53128949356709	0.0160067036437832	2.04726872928077	0.0042707995614842	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.8	False		True	translation	False	True		30.0		Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	1.0	-0.1	Malignant neoplasm of breast	Parkinson Disease	Glioblastoma	Glioblastoma Multiforme	-	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS12	RNA mediated	2.61154000538405	0.0029269577097852	2.61154000538405	0.0029269577097852	2.61154000538405	0.0029269577097852	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	False		False	True	0.56	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9992489093470428		Malignant neoplasm of breast	Parkinson Disease	Squamous cell carcinoma	Malignant tumor of cervix			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS13	Direct	2.21843997557327	0.0044799739921314	1.91756939613387	0.0087494474689967	2.21843997557327	0.0044799739921314	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.59	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Endoplasmic reticulum	nucleus&cytoplasm	secretory	1.0	0.9986198082717432	0.6000000000000001	Malignant neoplasm of breast	Parkinson Disease	Malignant neoplasm of stomach	Stomach Carcinoma			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS14	Direct	1.98790683397341	0.0063689363867535	1.98790683397341	0.0063689363867535	1.61542011451636	0.0065926448951214	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.9997263856254324	-0.05	Malignant neoplasm of breast	Parkinson Disease	5q-syndrome	Myelodysplastic Syndrome with Isolated del(5q)	-	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS15	Direct	2.12203673404	0.0040705208538167	2.12203673404	0.0040705208538167	1.53341150347224	0.0145664056949958	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	False		False	True	0.56	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.9991921218292058	1.19	Malignant neoplasm of breast	Parkinson Disease	Chronic Lymphocytic Leukemia	Small Lymphocytic Lymphoma			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS15A	Direct	1.80230578761483	0.0066687697629849	1.53177128948555	0.0148762064037994	1.80230578761483	0.0066687697629849	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center		nucleus&cytoplasm		1.0	0.9988693695114086		Malignant neoplasm of breast	Parkinson Disease	Anemia, Diamond-Blackfan	Aase Smith syndrome 2	-	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	 nucleus
RPL23A	RPL23A	RPS16	RNA mediated	2.28191205192324	0.0036953251566434	2.28191205192324	0.0036953251566434	2.28191205192324	0.0036953251566434	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	1.0	0.39	Malignant neoplasm of breast	Parkinson Disease	Malignant neoplasm of breast	Pancreatic Neoplasm			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS17	Direct	1.77292994364973	0.006295899208006	1.77292994364973	0.006295899208006	1.56462662167313	0.0091477439609268	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.56	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.9989042438539176		Malignant neoplasm of breast	Parkinson Disease	Anemia, Diamond-Blackfan	Diamond-Blackfan Anemia 4			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS18	RNA mediated	2.40432534639535	0.0038814382946164	2.40432534639535	0.0038814382946164	2.40432534639535	0.0038814382946164	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.56	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9995857016794998	-1.93	Malignant neoplasm of breast	Parkinson Disease	Rheumatoid Arthritis	Colorectal Carcinoma			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS19	RNA mediated	1.77309656486031	0.0131375752065941	1.77309656486031	0.0131375752065941	1.77309656486031	0.0131375752065941	True	Ribosome, cytoplasmic	True	0.081	False	True	0.59	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Nucleoplasm	nucleus&cytoplasm	nucleus	1.0	0.99819866691638	0.26	Malignant neoplasm of breast	Parkinson Disease	Anemia, Diamond-Blackfan	Diamond-Blackfan Anemia 1			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS2	Direct	2.25478308408231	0.0042199091358392	2.25478308408231	0.0042199091358392	1.79731880710044	0.0068233945391083	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.196	False	True	0.8	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	1.0	3.66	Malignant neoplasm of breast	Parkinson Disease	Atrial Fibrillation	Paroxysmal atrial fibrillation	cytoplasmic ribonucleoprotein granule	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	 cytoplasmic ribonucleoprotein granule
RPL23A	RPL23A	RPS23	Direct	1.93109365420045	0.0120244834451442	1.93109365420045	0.0120244834451442	1.72476012342211	0.0172120486087263	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	1.0	-0.87	Malignant neoplasm of breast	Parkinson Disease	BRACHYCEPHALY, TRICHOMEGALY, AND DEVELOPMENTAL DELAY	Microcephaly	-	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS24	Direct	1.85851550087422	0.006295899208006	1.79547182227024	0.007061375968295	1.85851550087422	0.006295899208006	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	False		False	True	0.49	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.999656555949822		Malignant neoplasm of breast	Parkinson Disease	Anemia, Diamond-Blackfan	Anemia, Diamond-Blackfan, 3			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS25	RNA mediated	2.05973081882013	0.006993314952033	2.05973081882013	0.006993314952033	2.05973081882013	0.006993314952033	True	Ribosome, cytoplasmic	True	0.081	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.9987428975644754		Malignant neoplasm of breast	Parkinson Disease	Amyotrophic Lateral Sclerosis	Pick Disease of the Brain			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS26	Direct	2.29474418998372	0.0045880043666551	2.11028658113485	0.0080895758022571	2.29474418998372	0.0045880043666551	True	Ribosome, cytoplasmic	True	0.081	False	True	0.59	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.9994780005509736		Malignant neoplasm of breast	Parkinson Disease	Diamond-Blackfan Anemia 10	Cleft Palate			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS27A	RNA shielded	1.69586094694534	0.0082734089496971	1.69586094694534	0.0082734089496971	1.69586094694534	0.0082734089496971	True	Ribosome, cytoplasmic	False		False	True	0.56	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum;Nucleoli	nucleus&cytoplasm	nucleus&cytoplasm	1.0	0.9977874725884224	0.32	Malignant neoplasm of breast	Parkinson Disease	Anemia, Diamond-Blackfan	Parkinson Disease			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS28	RNA mediated	1.71108248084918	0.0284885681832324	1.71108248084918	0.0284885681832324	1.71108248084918	0.0284885681832324	True	Ribosome, cytoplasmic	True	0.081	False	True	0.49	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9993207338673332		Malignant neoplasm of breast	Parkinson Disease	DIAMOND-BLACKFAN ANEMIA 15 WITH MANDIBULOFACIAL DYSOSTOSIS	Anemia, Diamond-Blackfan			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS29	RNA mediated	1.61779644347644	0.0073200038711588	1.61779644347644	0.0073200038711588	1.61779644347644	0.0073200038711588	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	False		False	False		False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.9994180211926884		Malignant neoplasm of breast	Parkinson Disease	DIAMOND-BLACKFAN ANEMIA 13	Anemia, Diamond-Blackfan			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS3	RNA mediated	1.55991321815559	0.0078206787173928	1.55991321815559	0.0078206787173928	1.55991321815559	0.0078206787173928	True	Ribosome, cytoplasmic	True	0.081	False	True	0.65	False		True	translation	False	True		1306.0		Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.9995359120823644	-0.16	Malignant neoplasm of breast	Parkinson Disease	melanoma	Asthma	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS3A	Direct	1.97450379676506	0.0052872118851198	2.00376142963027	0.0052872118851198	1.97450379676506	0.0052872118851198	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.59	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum;Nucleoli	nucleus&cytoplasm	nucleus&cytoplasm	1.0	0.9997370804791058	-0.27	Malignant neoplasm of breast	Parkinson Disease	Alzheimer's Disease	Vasculitis	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	no prediction	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
RPL23A	RPL23A	RPS4X	Direct	1.8923718199764	0.0054126849049691	1.75938053844646	0.0081810302593814	1.8923718199764	0.0054126849049691	True	Ribosome, cytoplasmic	True	0.081	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center		nucleus&cytoplasm		1.0	0.9997023239379176	-0.13	Malignant neoplasm of breast	Parkinson Disease	Malignant neoplasm of breast	Breast Carcinoma	-	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS5	RNA mediated	1.84869858909825	0.0091677843706894	1.84869858909825	0.0091677843706894	1.84869858909825	0.0091677843706894	True	Ribosome, cytoplasmic	True	0.081	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.9992439635162952	-0.82	Malignant neoplasm of breast	Parkinson Disease	Osteoporosis	Osteoporosis, Postmenopausal			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS6	Direct	2.09134420784926	0.0044799739921314	1.96563207743517	0.0073067838959791	2.09134420784926	0.0044799739921314	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	1.0	0.18	Malignant neoplasm of breast	Parkinson Disease	Malignant neoplasm of breast	Breast Carcinoma	-	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS7	RNA mediated	1.5808454208926	0.0092498133963051	1.5808454208926	0.0092498133963051	1.5808454208926	0.0092498133963051	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.59	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	0.998793614220662	-0.23	Malignant neoplasm of breast	Parkinson Disease	Diamond-Blackfan Anemia 8	Anemia, Diamond-Blackfan			no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS8	Direct	2.2657717775266	0.005044116994643	1.5277270611952	0.0413564315575151	2.2657717775266	0.005044116994643	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.59	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol;Endoplasmic reticulum	nucleus&cytoplasm	cytoplasm	1.0	1.0	0.68	Malignant neoplasm of breast	Parkinson Disease	Malignant neoplasm of breast	Parkinson Disease	-	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RPS9	Direct	1.85884028093447	0.0111474872851387	1.70896043385217	0.0147641608414118	1.85884028093447	0.0111474872851387	True	Ribosome, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.155	False	True	0.65	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center		nucleus&cytoplasm		1.0	1.0	1.02	Malignant neoplasm of breast	Parkinson Disease	Malignant neoplasm of breast	Liver Failure	-	miscellaneous	no prediction	cytoplasmic ribonucleoprotein granule	
RPL23A	RPL23A	RSL1D1	RNA shielded	1.55829908704054	0.0124186971273364	1.55829908704054	0.0124186971273364	1.55829908704054	0.0124186971273364	True	Nop56p-associated pre-rRNA complex	False		False	False		False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Nucleoli	nucleus&cytoplasm	nucleus	1.0	0.9991013498873615	0.96	Malignant neoplasm of breast	Parkinson Disease	Adolescent idiopathic scoliosis	SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 3	splicing speckles, nucleolus	nucleolus	no prediction	cytoplasmic ribonucleoprotein granule	 nucleolus
RPL23A	RPL23A	YBX1	RNA mediated	2.28553952485537	0.003699692359528	2.28553952485537	0.003699692359528	2.28553952485537	0.003699692359528	True	Nop56p-associated pre-rRNA complex	False		False	True	0.63	False		True	translation	False	False				Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9993157258641586	2.15	Malignant neoplasm of breast	Parkinson Disease	Malignant neoplasm of breast	Breast Carcinoma	no prediction	cytoplasmic ribonucleoprotein granule	no prediction	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
RPLP0	RPLP0	ACTL6A	RNA shielded	1.67607746556441	0.0218933274700959	1.67607746556441	0.0218933274700959	1.67607746556441	0.0218933274700959	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoplasm	cytoplasm	nucleus	0.0	0.8110679774952402	0.75	Down Syndrome	Liver carcinoma	Global developmental delay	Spina Bifida Cystica	chromatin, nucleoplasm	chromatin	chromatin, nucleoplasm	chromatin	
RPLP0	RPLP0	ADAR	RNA shielded	4.93438495024181	0.0146779143347156	4.93438495024181	0.0146779143347156	4.93438495024181	0.0146779143347156	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoli	cytoplasm	nucleus	1.0	0.9477466016487632	1.62	Down Syndrome	Liver carcinoma	Symmetrical dyschromatosis of extremities	AICARDI-GOUTIERES SYNDROME	splicing speckles, nucleolus	nucleolus	chromatin, nucleoplasm	chromatin	 nucleolus
RPLP0	RPLP0	CAPRIN1	RNA shielded	3.40334063851224	0.0155778699240381	3.40334063851224	0.0155778699240381	3.40334063851224	0.0155778699240381	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Cytosol	cytoplasm	cytoplasm	1.0	0.998281940375618	6.82	Down Syndrome	Liver carcinoma	Osteosarcoma	Secondary malignant neoplasm of lung	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	chromatin, nucleoplasm	chromatin	 cytoplasmic stress granule
RPLP0	RPLP0	DHX9	RNA shielded	2.82420898144666	0.0198473094903735	2.82420898144666	0.0198473094903735	2.82420898144666	0.0198473094903735	True	Nop56p-associated pre-rRNA complex	False		False	False		False		True	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoplasm	cytoplasm	nucleus	1.0	0.996696920578018	8.96	Down Syndrome	Liver carcinoma	Influenza	Tuberculosis	paraspeckles	nuclear body	chromatin, nucleoplasm	chromatin	 ribonucleoprotein complex
RPLP0	RPLP0	ENAH	RNA shielded	2.52993812184168	0.0156492562647814	2.52993812184168	0.0156492562647814	2.52993812184168	0.0156492562647814	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Cytosol;Focal adhesion sites;Plasma membrane	cytoplasm	cytoplasm	1.0	0.9637152971991272	3.99	Down Syndrome	Liver carcinoma	Leukemia, Myelocytic, Acute	Acute Myeloid Leukemia, M1	cell junction, plasma membrane	actin cytoskeleton, cytosol	chromatin, nucleoplasm	chromatin	
RPLP0	RPLP0	EXOC4	RNA shielded	2.75221546263895	0.0249888303456709	2.75221546263895	0.0249888303456709	2.75221546263895	0.0249888303456709	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoli	cytoplasm	nucleus	1.0	0.9242584880260836	0.02	Down Syndrome	Liver carcinoma	Colorectal Carcinoma	Alzheimer's Disease	-	early endosome, recycling endosome	chromatin, nucleoplasm	chromatin	
RPLP0	RPLP0	HNRNPD	RNA shielded	2.2241525528268	0.0351216133161477	2.2241525528268	0.0351216133161477	2.2241525528268	0.0351216133161477	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoplasm	cytoplasm	nucleus	1.0	0.9995616415026146	16.39	Down Syndrome	Liver carcinoma	Liver carcinoma	Uremia	paraspeckles	nuclear body	chromatin, nucleoplasm	chromatin	 ribonucleoprotein complex
RPLP0	RPLP0	HNRNPR	RNA shielded	2.61223569567082	0.0322523439370212	2.61223569567082	0.0322523439370212	2.61223569567082	0.0322523439370212	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoplasm	cytoplasm	nucleus	1.0	1.0	10.17	Down Syndrome	Liver carcinoma	Malignant neoplasm of breast	Global developmental delay	paraspeckles	nuclear body	chromatin, nucleoplasm	chromatin	 ribonucleoprotein complex
RPLP0	RPLP0	ILF2	RNA shielded	2.11553123245497	0.0256100275466388	2.11553123245497	0.0256100275466388	2.11553123245497	0.0256100275466388	True	Nop56p-associated pre-rRNA complex	False		False	True	0.49	False		True	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoplasm	cytoplasm	nucleus	1.0	0.9975386799141284	2.13	Down Syndrome	Liver carcinoma	HIV Coinfection	Liver carcinoma			chromatin, nucleoplasm	chromatin	 nucleolus
RPLP0	RPLP0	ILF3	RNA shielded	4.30719090022665	0.0146772045043081	4.30719090022665	0.0146772045043081	4.30719090022665	0.0146772045043081	True	Nop56p-associated pre-rRNA complex	False		False	False		False		True	translation	False	True		1630.0		Cytosol;Endoplasmic reticulum	Mitochondria;Nucleoli;Nucleoplasm	cytoplasm	nucleus&cytoplasm	1.0	0.8410666460920659	10.73	Down Syndrome	Liver carcinoma	Myocardial Infarction	Rheumatoid Arthritis	paraspeckles	nuclear body	chromatin, nucleoplasm	chromatin	 nucleolus
RPLP0	RPLP0	NUP98	RNA shielded	3.06294200868465	0.0262689318048164	3.06294200868465	0.0262689318048164	3.06294200868465	0.0262689318048164	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoplasm	cytoplasm	nucleus	1.0	0.9799172615951594	5.81	Down Syndrome	Liver carcinoma	Leukemia, Myelocytic, Acute	Malignant neoplasm of breast	nuclear pore	nuclear outer membrane-ER membrane network	chromatin, nucleoplasm	chromatin	 nucleus
RPLP0	RPLP0	PPP1CA	RNA shielded	1.77276952450201	0.0211206726073848	1.77276952450201	0.0211206726073848	1.77276952450201	0.0211206726073848	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Cytosol;Nucleoplasm;Plasma membrane	cytoplasm	nucleus&cytoplasm			0.18	Down Syndrome	Liver carcinoma	Alzheimer's Disease	Malignant neoplasm of urinary bladder	chromatin, nucleoplasm	chromatin	chromatin, nucleoplasm	chromatin	
RPLP0	RPLP0	PPP1CC	RNA shielded	2.50743839858059	0.0200935776723949	2.50743839858059	0.0200935776723949	2.50743839858059	0.0200935776723949	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum		cytoplasm		1.0	0.9333744484429424	0.38	Down Syndrome	Liver carcinoma	ovarian neoplasm	Malignant neoplasm of ovary	chromatin, nucleoplasm	chromatin	chromatin, nucleoplasm	chromatin	
RPLP0	RPLP0	PSPC1	RNA shielded	4.12762777472754	0.0146772045043081	4.12762777472754	0.0146772045043081	4.12762777472754	0.0146772045043081	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoplasm	cytoplasm	nucleus	1.0	0.9995045615547902	5.04	Down Syndrome	Liver carcinoma	Colorectal Carcinoma	Liver carcinoma	paraspeckles	nuclear body	chromatin, nucleoplasm	chromatin	 ribonucleoprotein complex
RPLP0	RPLP0	RBMX	RNA shielded	3.16323552836536	0.0271267202249678	3.16323552836536	0.0271267202249678	3.16323552836536	0.0271267202249678	False		False		False	False		False		False	translation	False	False				Cytosol;Endoplasmic reticulum	Nucleoplasm	cytoplasm	nucleus	1.0	0.9997364355265932	6.92	Down Syndrome	Liver carcinoma	MENTAL RETARDATION, X-LINKED, SYNDROMIC 11	Blepharophimosis	paraspeckles	nuclear body	chromatin, nucleoplasm	chromatin	 cytoplasmic ribonucleoprotein granule
RPLP0	RPLP0	RPL10A	RNA shielded	1.70770572834266	0.0459180829566863	1.70770572834266	0.0459180829566863	1.70770572834266	0.0459180829566863	True	Ribosome, cytoplasmic,60S ribosomal subunit, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.155	False	True	0.59	False		True	translation	False	False				Cytosol;Endoplasmic reticulum	Cytosol;Endoplasmic reticulum	cytoplasm	cytoplasm	1.0	0.9993822727052956	-0.49	Down Syndrome	Liver carcinoma	Adenocarcinoma of lung (disorder)	Anemia			chromatin, nucleoplasm	chromatin	 nucleolus
RPLP0	RPLP0	RPL12	RNA shielded	1.70150043028715	0.0475483032777127	1.70150043028715	0.0475483032777127	1.70150043028715	0.0475483032777127	True	Ribosome, cytoplasmic,60S ribosomal subunit, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.081	False	True	0.49	False		True	translation	False	False				Cytosol;Endoplasmic reticulum	Golgi apparatus	cytoplasm	secretory	1.0	0.9992070257091062	0.17	Down Syndrome	Liver carcinoma	Malignant neoplasm of prostate	Brucellosis			chromatin, nucleoplasm	chromatin	
RPLP0	RPLP0	RPLP0	RNA shielded	2.7700309344275	0.008080808080808	2.7700309344275	0.008080808080808	2.7700309344275	0.008080808080808	True	Ribosome, cytoplasmic,60S ribosomal subunit, cytoplasmic,Nop56p-associated pre-rRNA complex	False		False	False		False		True	translation	False	False				Cytosol;Endoplasmic reticulum	Cytosol;Endoplasmic reticulum	cytoplasm	cytoplasm	1.0	0.999164557788447	-0.1	Down Syndrome	Liver carcinoma	Down Syndrome	Liver carcinoma	chromatin, nucleoplasm	chromatin	chromatin, nucleoplasm	chromatin	 nucleolus
RPLP0	RPLP0	RPLP1	RNA shielded	2.46507330744378	0.0375792550856336	2.46507330744378	0.0375792550856336	2.46507330744378	0.0375792550856336	True	Ribosome, cytoplasmic,60S ribosomal subunit, cytoplasmic,Nop56p-associated pre-rRNA complex	True	0.2739999999999999	False	True	0.83	False		True	translation	False	False				Cytosol;Endoplasmic reticulum	Cytosol;Endoplasmic reticulum	cytoplasm	cytoplasm	1.0	0.997555166181886		Down Syndrome	Liver carcinoma	Malignant tumor of colon	Neuroectodermal Tumor, Melanotic			chromatin, nucleoplasm	chromatin	
